Protein Details,Gene Name,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q15370 (gene ELOB):  Elongin-B,ELOB,36,0.5714285714285714,5600730.158730159,15024246.488487855,False,4,0.19047619047619047,846309.0476190476,2027546.9491878597,False,1.0,6.617830891067845,2.726358426172219,1.0,3.0271498746570784,0.0024687152258023645,0.024712005095867295,589.5,1.4284585287929024,0.15695794833434823,0.6004224641126419,1547.0,911.5,0.005350097182660766,0.035740155589046654,892.5,0.0024687152258023645,0.059548605271443025,False,589.5
"Q8N1N4 (gene KRT78):  Keratin, type II cytoskeletal 78",KRT78,57,0.9047619047619048,7184497.222222222,11956275.367860345,False,18,0.8571428571428571,3530398.476190476,4533467.933934133,False,1.0,2.035038614103617,1.025056169355046,1.0,0.6110100926607794,0.5411928987419986,0.6882640592389606,4478.5,1.3517504495555186,0.18017219701105652,0.6004224641126419,1785.0,800.0,0.15375009353995717,0.3022885640575276,3034.0,0.15375009353995717,0.8490648485585169,False,1785.0
O75146 (gene HIP1R):  Huntingtin-interacting protein 1-related protein,HIP1R,17,0.2698412698412698,45730.23809523809,144662.45126310847,False,1,0.047619047619047616,2349.1428571428573,10505.686234859013,False,1.0,19.46677612079781,4.28294207500891,1.0,2.149308870201912,0.03160992383916588,0.10881985321665531,1715.0,1.3565637758817704,0.17864303209369845,0.6004224641126419,1770.0,811.0,0.03196737648308192,0.10823914193987896,1761.5,0.03160992383916588,0.2868937205240319,False,1715.0
Q07157 (gene TJP1):  Tight junction protein ZO-1,TJP1,20,0.31746031746031744,38825.760317460314,101160.94736140837,False,1,0.047619047619047616,3381.5714285714284,15122.847170113575,False,1.0,11.481573323554189,3.5212484433961504,1.0,2.473136089341247,0.0133933130389977,0.06361823693523908,1246.0,1.5805108013761613,0.11783980838295108,0.6004224641126419,1124.0,838.0,0.01680104465651357,0.06965603364889504,1439.0,0.0133933130389977,0.15896121801855492,False,1124.0
P10586 (gene PTPRF):  Receptor-type tyrosine-protein phosphatase F,PTPRF,21,0.3333333333333333,88294.43650793651,449797.33571894467,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,3.0550504633038935,0.002250226568085791,0.024232584305414914,538.5,0.8887781948021339,0.37672213152010614,0.6548153619453949,3431.0,882.0,0.0028008346670182187,0.0271882296823563,608.5,0.002250226568085791,0.05845363587169752,False,538.5
O60869 (gene EDF1):  Endothelial differentiation-related factor 1,EDF1,28,0.4444444444444444,870998.253968254,1636846.3740381117,False,2,0.09523809523809523,74637.61904761905,292335.5572251528,False,1.0,11.669695055530704,3.5446949569076294,1.0,2.89230567173759,0.003824256779596274,0.030259304969590676,742.5,2.1912009741884244,0.03127467472498326,0.6004224641126419,164.0,902.5,0.003743005215777711,0.03050745554984367,719.0,0.003743005215777711,0.07336178761116197,False,164.0
Q9UKK9 (gene NUDT5):  ADP-sugar pyrophosphatase,NUDT5,52,0.8253968253968254,6809663.333333333,12243879.30768305,False,11,0.5238095238095238,1803910.0,3904685.8880007723,False,1.0,3.7749462741098823,1.9164561118213435,1.0,2.7640932763225696,0.005708121943604072,0.03766819301693347,881.0,1.8204881325277924,0.07233292955088261,0.6004224641126419,566.0,955.0,0.002284061086318541,0.026182772924158278,515.0,0.002284061086318541,0.05875008119688017,False,515.0
Q8IV08 (gene PLD3):  5-3 exonuclease PLD3,PLD3,36,0.5714285714285714,623945.038095238,1226678.3467675294,False,2,0.09523809523809523,28656.619047619046,113212.17996920068,False,1.0,21.773156038981707,4.444478637543313,1.0,3.7969034715857664,0.00014651480813622982,0.008008324168552662,101.0,2.1941080119833654,0.031057320663606263,0.6004224641126419,162.0,983.5,0.0002805299983229742,0.019624913836310803,78.0,0.00014651480813622982,0.021763376125338213,True,78.0
P02458 (gene COL2A1):  Collagen alpha-1(II) chain,COL2A1,28,0.4444444444444444,115915.01746031745,243096.0396700125,False,3,0.14285714285714285,61701.28571428572,209715.11027085857,False,1.0,1.8786483314982358,0.9096950306288499,1.0,2.4803549507439158,0.01312516529050087,0.06361361620248385,1218.5,0.9038327308865272,0.3687317694514156,0.6508820962733946,3379.0,850.0,0.02482153353662248,0.09124169382593328,1623.0,0.01312516529050087,0.15754575403088356,False,1218.5
Q58FF6 (gene HSP90AB4P):  Putative heat shock protein HSP 90-beta 4,HSP90AB4P,1,0.015873015873015872,3782.6984126984125,29784.99708659929,False,1,0.047619047619047616,42825.71428571428,191522.416655682,False,-1.0,0.0883277366344339,-3.5009896463351176,-1.0,-0.8263938705413374,0.4085806993246499,0.5641269271397509,4163.5,-1.543658343186416,0.12652177512073579,0.6004224641126419,1213.0,640.0,0.4114181740780358,0.5760775829575202,4081.0,0.12652177512073579,0.7533488558889462,False,1213.0
Q99424 (gene ACOX2):  Peroxisomal acyl-coenzyme A oxidase 2,ACOX2,11,0.1746031746031746,37156.68253968254,112659.03714838329,False,3,0.14285714285714285,25257.14285714286,66021.0113843895,False,1.0,1.471135620856786,0.5569302517039133,1.0,0.33806170189140655,0.7353166906373406,0.8620356408611465,5082.0,0.4530080010807218,0.651739388094543,0.7796402006591596,4987.0,680.0,0.7745271728747071,0.8996941420113906,5136.0,0.651739388094543,1.0,False,4987.0
P49750 (gene YLPM1):  YLP motif-containing protein 1,YLPM1,7,0.1111111111111111,14604.936507936507,55386.34639465172,False,1,0.047619047619047616,3410.809523809524,15253.603907083565,False,1.0,4.281956058144911,2.098269990720689,1.0,0.8583950752789521,0.390674346023568,0.5641269271397509,3989.0,0.9037383080435426,0.368781548469973,0.6508820962733946,3380.0,704.0,0.39428606571546154,0.5760775829575202,4038.0,0.368781548469973,1.0,False,3380.0
Q9UBS4 (gene DNAJB11):  DnaJ homolog subfamily B member 11,DNAJB11,27,0.42857142857142855,516371.4126984127,1483887.7732101227,False,2,0.09523809523809523,28101.333333333332,118884.34381818052,False,1.0,18.375334954926362,4.199698643253061,1.0,2.78238976241084,0.005396019333656493,0.03743331551697051,858.5,1.4882362588847529,0.14052436947077113,0.6004224641126419,1352.0,894.0,0.004718350395688962,0.03421966756683078,819.0,0.004718350395688962,0.08353442618099945,False,819.0
Q9NUP9 (gene LIN7C):  Protein lin-7 homolog C,LIN7C,21,0.3333333333333333,1468610.0476190476,4552316.295722717,False,2,0.09523809523809523,38698.09523809524,133783.5022435964,False,1.0,37.95044791081515,5.246045008061658,1.0,2.1190511466075335,0.034086144726292254,0.11386222812825285,1780.5,1.4219728132124987,0.15882672588102487,0.6004224641126419,1566.0,828.0,0.029042746635661826,0.1008550794111516,1718.0,0.029042746635661826,0.2754674506015238,False,1566.0
O60343 (gene TBC1D4):  TBC1 domain family member 4,TBC1D4,8,0.12698412698412698,18638.49682539682,74339.95400860549,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.7167901505579042,0.08601752122609913,0.21066524287147265,2394.0,1.1351820794130585,0.2596062961426431,0.6236633608383823,2481.0,745.5,0.09034144210154998,0.21086903746223276,2515.0,0.08601752122609913,0.5691466154915794,False,2394.0
Q16610 (gene ECM1):  Extracellular matrix protein 1,ECM1,48,0.7619047619047619,1656164.8412698412,3089253.1090813214,False,10,0.47619047619047616,439669.3333333333,648667.6776236433,False,1.0,3.7668418415947613,1.9133554601138099,1.0,2.452736251487998,0.014177424695686867,0.06511356099651104,1288.0,1.7699697719751868,0.08044934251919474,0.6004224641126419,668.0,893.5,0.015198416711560643,0.06490605161143222,1397.0,0.014177424695686867,0.1643442663234479,False,668.0
O60271 (gene SPAG9):  C-Jun-amino-terminal kinase-interacting protein 4,SPAG9,33,0.5238095238095238,281675.0444444445,821296.1999954853,False,7,0.3333333333333333,165756.56666666665,402015.76068998576,False,1.0,1.6993296260122737,0.7649657252049401,1.0,1.5135749373285396,0.13013368168806833,0.28180673137967927,2748.5,0.6149569713048186,0.5402859611003201,0.7000404880956663,4361.0,793.0,0.14364542423726806,0.29303015208506233,2887.0,0.13013368168806833,0.7704706036563171,False,2748.5
Q8IZ83 (gene ALDH16A1):  Aldehyde dehydrogenase family 16 member A1,ALDH16A1,43,0.6825396825396826,1206268.1746031747,1771823.7576536203,False,5,0.23809523809523808,1363011.9047619049,3387252.525788864,False,1.0,0.8850019360711339,-0.17624748358193243,-1.0,3.564225540521209,0.0003649320720183593,0.010157504202374481,192.5,-0.268931900934021,0.788657580061378,0.9129086384645287,5154.0,920.0,0.005493132278730737,0.036236322316113394,904.0,0.0003649320720183593,0.02747487755942583,True,192.5
Q13564 (gene NAE1):  NEDD8-activating enzyme E1 regulatory subunit,NAE1,31,0.49206349206349204,559365.4603174604,1654232.3012105473,False,4,0.19047619047619047,316630.71428571426,777602.8321589582,False,1.0,1.7666178139968627,0.8209899643439577,1.0,2.4277309469997714,0.015193609977460219,0.0684493000845989,1314.5,0.6411800981762463,0.5231937500498307,0.7000404880956663,4281.0,834.0,0.04719463926180669,0.1400812029034521,2008.5,0.015193609977460219,0.17319285030953574,False,1314.5
Q9H4M9 (gene EHD1):  EH domain-containing protein 1,EHD1,32,0.5079365079365079,497452.5380952381,1257075.6000913552,False,4,0.19047619047619047,87988.09523809524,237149.49469578703,False,1.0,5.653634582536206,2.499178638917303,1.0,2.545875386086578,0.010900409303408272,0.05520529873016448,1167.5,1.466124449144586,0.14643881468678813,0.6004224641126419,1419.0,869.5,0.01747467220406898,0.07170144041917162,1453.5,0.010900409303408272,0.13826755897406184,False,1167.5
Q92696 (gene RABGGTA):  Geranylgeranyl transferase type-2 subunit alpha,RABGGTA,28,0.4444444444444444,387540.3650793651,1119906.0444220281,False,4,0.19047619047619047,77936.85714285714,222422.01312226392,False,1.0,4.97249156922041,2.313968924994823,1.0,2.0754980866510833,0.037940396008338845,0.125194912934596,1799.5,1.2435541320656556,0.21720723672582465,0.6092271796292551,2125.0,821.5,0.059231523014894503,0.16121134411809335,2192.0,0.037940396008338845,0.3330344324459287,False,1799.5
Q9UHL4 (gene DPP7):  Dipeptidyl peptidase 2,DPP7,37,0.5873015873015873,1583983.253968254,4926326.150479872,False,4,0.19047619047619047,70118.52380952382,246180.35836655923,False,1.0,22.590082732610526,4.497617649270788,1.0,3.150597094729539,0.0016293708880206485,0.019519732365323672,494.0,1.3907855158877696,0.16805323976462438,0.6004224641126419,1655.0,958.0,0.0010165148654025073,0.022562353934761248,268.0,0.0010165148654025073,0.04079278713222887,True,268.0
P43121 (gene MCAM):  Cell surface glycoprotein MUC18,MCAM,15,0.23809523809523808,2632599.73015873,13715115.377966208,False,1,0.047619047619047616,4856.190476190476,21717.544032897964,False,1.0,542.1121231805155,9.08244745985435,1.0,1.9250668437592435,0.054220996309176414,0.15695413099492794,2046.5,0.8674815776727366,0.3882097501962175,0.6619679082076595,3498.0,792.0,0.050019846517231445,0.14585454756686353,2045.5,0.050019846517231445,0.4054597884807103,False,2045.5
O94888 (gene UBXN7):  UBX domain-containing protein 7,UBXN7,20,0.31746031746031744,247941.90476190476,674745.6099114573,False,1,0.047619047619047616,5654.285714285715,25286.734442697623,False,1.0,43.85026106686158,5.4545135268104,1.0,2.473136089341247,0.0133933130389977,0.06361823693523908,1246.0,1.625423190193512,0.10790997642970289,0.6004224641126419,1017.0,850.0,0.01064755396458205,0.05254202394763979,1208.0,0.01064755396458205,0.13651140462613862,False,1017.0
P01742 (gene IGHV1-69):  Immunoglobulin heavy variable 1-69,IGHV1-69,46,0.7301587301587301,9645572.53968254,17784427.602333754,False,6,0.2857142857142857,1883079.5238095238,5237824.130033093,False,1.0,5.122233244915832,2.3567729486834956,1.0,3.6321216516393955,0.00028110054099173936,0.009693906517668886,165.5,1.948268580268859,0.05480370484306601,0.6004224641126419,376.0,987.5,0.0005415312210257938,0.019624913836310803,157.0,0.00028110054099173936,0.02634103394068142,True,157.0
A0A0J9YY99 (gene ENSG00000282150):  Ig-like domain-containing protein,ENSG00000282150,50,0.7936507936507936,34518811.428571425,58710553.58283219,False,8,0.38095238095238093,15550626.666666666,35830848.23211874,False,1.0,2.2197697988957277,1.1504100697232778,1.0,3.54284125214933,0.0003958409088386566,0.010157504202374481,218.5,1.3796649435250166,0.17144051213797984,0.6004224641126419,1682.0,956.5,0.002013299440268605,0.02518405555604634,472.5,0.0003958409088386566,0.02747487755942583,True,218.5
"O75380 (gene NDUFS6):  NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",NDUFS6,14,0.2222222222222222,286848.3015873016,915003.5660456769,False,1,0.047619047619047616,40270.0,180092.91490783307,False,1.0,7.12312643606105,2.8325105984666537,1.0,1.8092622672489527,0.07041026805837662,0.18694599877003779,2231.0,1.2123358080550752,0.22886531731985074,0.6120777359985798,2223.0,775.0,0.08041076384250802,0.20055627804531892,2391.5,0.07041026805837662,0.5048890135051382,False,2223.0
Q8WZ42 (gene TTN):  Titin,TTN,51,0.8095238095238095,149621.43126984127,242003.42689192566,False,9,0.42857142857142855,91803.1180952381,237270.88545400221,False,1.0,1.6298077273692566,0.7047017760315173,1.0,3.3466401061363027,0.0008179733199943956,0.01432418634997196,330.5,0.9413782897791931,0.3492761211757175,0.6418387703954949,3241.0,959.0,0.0019068195309395286,0.02518405555604634,447.0,0.0008179733199943956,0.0363772502269072,True,330.5
Q53GQ0 (gene HSD17B12):  Very-long-chain 3-oxoacyl-CoA reductase,HSD17B12,9,0.14285714285714285,60763.93650793651,242604.7988208737,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.833030277982336,0.06679806847513828,0.1799987698837737,2184.5,1.134027130260853,0.2600876099120618,0.6236633608383823,2485.0,756.0,0.07050969923398515,0.18030898655377425,2303.5,0.06679806847513828,0.48437653484232823,False,2184.5
O95793 (gene STAU1):  Double-stranded RNA-binding protein Staufen homolog 1,STAU1,19,0.30158730158730157,166806.0,441506.33000653714,False,1,0.047619047619047616,28820.0,128886.95822308787,False,1.0,5.787855655593759,2.5330289426789374,1.0,2.366431913239847,0.01796047752607873,0.07349259871096452,1391.0,1.3953801621393114,0.16666876405754077,0.6004224641126419,1643.0,826.0,0.02330433263319506,0.08630269924869133,1611.0,0.01796047752607873,0.19091673705613096,False,1391.0
P52948 (gene NUP98):  Nuclear pore complex protein Nup98-Nup96,NUP98,18,0.2857142857142857,28699.138095238093,96333.86837097164,False,2,0.09523809523809523,2049.7238095238095,8574.791621619443,False,1.0,14.001465928184732,3.807505977529469,1.0,1.7748239349298849,0.07592696298255763,0.19737702011064873,2287.0,1.2508719950650888,0.21453851829092124,0.6092036173839297,2101.0,794.5,0.06684601860881388,0.17708851999120054,2251.0,0.06684601860881388,0.48437653484232823,False,2101.0
Q02978 (gene SLC25A11):  Mitochondrial 2-oxoglutarate/malate carrier protein,SLC25A11,18,0.2857142857142857,229156.2380952381,601809.360974179,False,3,0.14285714285714285,92740.47619047618,239811.62794946632,False,1.0,2.4709409257518993,1.30506051971423,1.0,1.3093073414159544,0.19043026382552397,0.35222625080018427,3199.0,1.0001906922639592,0.32016064031191077,0.6341077856526139,3011.0,748.0,0.24266736876021755,0.41001632561797824,3399.0,0.19043026382552397,0.973961229795898,False,3011.0
O00244 (gene ATOX1):  Copper transport protein ATOX1,ATOX1,33,0.5238095238095238,19946746.92063492,62374375.014343075,False,5,0.23809523809523808,3495457.1428571427,8194123.90509033,False,1.0,5.706477323399536,2.512600427483948,1.0,2.2781420829514603,0.022718113649354704,0.0891685960737172,1510.5,1.1907622913309326,0.23718255269811145,0.612276147586255,2304.0,852.0,0.03180759774531045,0.10782052735711486,1760.0,0.022718113649354704,0.23076549267658938,False,1510.5
P01624;A0A0C4DH90;A0A0C4DH55 (gene IGKV3-15;IGKV3OR2-268):  Immunoglobulin kappa variable 3-15; Ig-like domain-containing protein,IGKV3-15;IGKV3OR2-268,50,0.7936507936507936,254885841.26984128,555826736.7571988,False,11,0.5238095238095238,53178404.76190476,126032945.31795087,False,1.0,4.793032856307646,2.2609388296855704,1.0,2.4015912994885373,0.016323934996544533,0.07193998401524304,1341.0,1.6291812391718055,0.10711062696010533,0.6004224641126419,1008.0,948.0,0.00283457573959531,0.0271882296823563,621.5,0.00283457573959531,0.06454610252834206,False,621.5
Q96RU3 (gene FNBP1):  Formin-binding protein 1,FNBP1,25,0.3968253968253968,175235.03174603175,392244.5624310137,False,6,0.2857142857142857,149397.14285714287,405938.52865513257,False,1.0,1.1729476775363952,0.2301386595366194,1.0,0.9138149818530216,0.36081407276438904,0.549277049786258,3917.0,0.2560264515569803,0.798571600552923,0.9227732265928218,5163.0,740.0,0.3518063026360373,0.5286304302091257,3968.0,0.3518063026360373,1.0,False,3917.0
Q13642 (gene FHL1):  Four and a half LIM domains protein 1,FHL1,19,0.30158730158730157,907460.2063492064,3129569.635750857,False,4,0.19047619047619047,272872.38095238095,781859.9220656,False,1.0,3.3255846677434238,1.7336080016972713,1.0,0.9888905350835155,0.32271670187478596,0.4964744309914835,3874.0,0.9086835286259413,0.36618019418268366,0.6499753973455343,3358.0,736.0,0.3305023155547545,0.5000702040577392,3943.0,0.32271670187478596,1.0,False,3358.0
O95747 (gene OXSR1):  Serine/threonine-protein kinase OSR1,OXSR1,38,0.6031746031746031,630119.4285714285,1113201.1562476202,False,4,0.19047619047619047,1381076.9047619049,3409528.8468253887,False,1.0,0.45625223794442044,-1.1320964594848273,-1.0,3.2756920994133023,0.0010540340457847873,0.016375956034250107,380.0,-1.5035030306722417,0.13655117882838588,0.6004224641126419,1323.0,891.5,0.011265592393818323,0.05416180131334265,1237.0,0.0010540340457847873,0.04119017762326665,True,380.0
P23193 (gene TCEA1):  Transcription elongation factor A protein 1,TCEA1,10,0.15873015873015872,101286.53968253969,554800.0477691018,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9451950503185496,0.05175150734689501,0.15246888534892647,1991.0,0.8265938600967404,0.4108660818002382,0.6732290700412582,3641.0,766.5,0.05494809543522202,0.1526876280235373,2117.5,0.05175150734689501,0.405893285931081,False,1991.0
P46108 (gene CRK):  Adapter molecule crk,CRK,43,0.6825396825396826,4969805.349206349,13688465.42633201,False,6,0.2857142857142857,573272.6666666666,1422668.5977500617,False,1.0,8.669182464419514,3.1158959484483324,1.0,3.1943828249997,0.001401301580960211,0.019000375527292314,435.0,1.4516168931226163,0.15042347225666114,0.6004224641126419,1472.0,946.0,0.002319978511138456,0.026182772924158278,527.5,0.001401301580960211,0.0470227577939508,True,435.0
